Description,TotalSalesDollars,AvgProfitMargin
Hennessy XO Cognac,218786.8799999994,23.13721462639799
Henri Bourgeois Svgn Blanc,14.99,35.090060040026685
Henry DuYore's Strgt Bourbon,1848.5700000000002,98.19698469627875
Henry Fessy Bjls Vlgs Crus d,548.3900000000002,9.473185141961038
Herencia Altes Garnacha Negr,1443.300000000001,30.977620730270967
Heritance Cab Svgn,1429.4500000000003,92.82241421525762
Heritance Svgn Bl,28426.380000000154,28.09495968181695
Hermann J Wiemer Dry Rsl,13833.269999999902,26.079661569534316
Hermann J Wiemer Semi Dry Rs,9760.209999999928,26.191137280857195
Hermanos Malbec-Tannat,167.88000000000002,32.880629020729096
Heron Pnt Nr Cal,12077.489999999889,39.930233848257636
Herradura Anejo LaCaretta DB,389.94,20.633943683643633
Herradura Anejo Tequila,76814.79000000014,24.07430912718758
Herradura Reposado #14 BtB,4115.16,20.636864666258415
Herradura Reposado Barrel 11,551.88,24.244400956729724
Herradura Reposado Lot 598,2529.45,67.18970527189705
Herradura Reposado Lot 599,3817.1699999999987,20.933047257523217
Herradura Reposado NHSLC,15958.529999999948,91.02912360975601
Herradura Reposado Tequila,112249.22000000307,22.526588603468866
Herradura Silver Tequila,119863.75000000336,23.459761604323635
Herzog Kosher Cab Svgn,6311.349999999957,33.67504575090861
Herzog Kosher Chard,3983.0599999999845,51.95653592966192
Herzog Kosher Chenin Blanc,1122.8600000000008,10.977325757440903
Herzog Kosher Merlot,2471.169999999995,49.990490334537796
Herzog Kosher Wh Znfdl,97.86000000000001,80.82975679542203
Herzog Kosher Znfdl,409.59000000000003,89.98022412656559
Hess Allomi Cab Svgn,88957.37000000128,32.22047819084668
Hess Cab Svgn Shirtail Ranch,1043.2800000000004,34.23050379572122
Hess Clctn 19 Block Cuvee,15043.779999999939,37.51856248894867
Hess Collection Cab S Mt Vee,16851.189999999973,40.78222368865339
Hess Collection Chard Napa,18604.989999999958,28.58260068938474
Hess Select Cab Svgn,176810.600000002,42.22772842804739
Hess Select Chard,106340.61999999936,33.68312127576421
Hess Select Pnt Nr,9642.639999999928,53.074365526453015
Hess Shirttail Crk Vyd Chard,3834.429999999999,22.856330667139567
Hess Treo Winemaker's Blend,16431.52999999986,42.56213511462361
Hey Mambo Sultry Red,129.9,21.570438799076218
Hi! Prosecco,56199.34000000025,36.4421361532006
Hibiki 12Yr Japanese Whisky,10232.809999999992,23.07245028491679
Hibiki Harmony Japan Whiskey,106710.4300000011,19.21910538641901
Hidalgo Gobernador Oloroso S,899.7000000000002,82.3407802600867
Hidden Crush Cab Svgn C Cst,1048.9500000000003,32.355212355212366
Hideyoshi Namacho Honjozo Sa,4437.55999999997,31.332534095313164
Hidlago Morenita Crm Sherry,5572.709999999954,28.514492948672537
Hidlago Panesa Fino Sherry,4280.9399999999805,23.859713053674824
High Note 1100 Meter Red,226.78000000000003,29.940911896992688
High Note Malbec Mendoza,59715.35000000047,29.083326146460465
High Valley Svgn Bl 13 Lake,7988.289999999951,95.1805705601574
High West American Prairie,64338.679999999345,10.123987622996895
High West Double Rye Whiskey,82949.91000000102,15.50500778120332
Higher Ground Pinot Noir,3429.36,28.700398908251067
Highland Park 12 Yr Single,138993.49000000284,21.67586409982353
Highland Park 15 Yr Old,27437.110000000106,16.151117956665537
Highland Park 18 Yr Single,43546.69000000001,6.046590452684342
Highland Park Dark Origins,37069.93000000019,34.62431679800883
Highland Park Odin,3149.91,91.58261664618989
Hillinger Leitheberg Blaufra,259.87,8.892907992457772
Hillinger Secco Sparkling,332.31,33.79073756432246
Hine Rare VSOP,31924.880000000245,23.697755480992242
Hiram Walker Coffee Brandy,135315.82000000522,22.832673962292493
Hiram Walker Cr de Cacao Br,1500.4899999999975,19.846183580030356
Hiram Walker Cr de Cacao Wh,1251.7899999999986,19.892314206056756
Hiram Walker Creme de Cassis,1956.4399999999955,24.530780397047387
Hiram Walker Mango,629.4000000000002,14.094375595805566
Hiram Walker Peppermint Schn,52.74,22.52559726962458
Hiram Walker Pumpkin Spice,13275.939999999893,45.31912617863546
Hiram Walker Triple Sec,1576.8400000000022,29.42213541006072
Hirsch 20 Yr American Whisky,28994.27999999999,89.88345287415311
Hirsch Gruner Veltliner,1443.2400000000005,27.770848923256043
Hirsch Selection Bourbon,52125.72999999989,30.720126125811337
Hob Nob Chard,20716.05000000005,37.83950125627237
Hob Nob Malbec VDP D'Oc,3556.379999999978,56.36630506301324
Hob Nob Pnt Nr VDP D'Oc,63423.85000000023,35.8080595864176
Hob Nob Wicked Red,6362.5399999999445,56.713042275568796
Hob Nob Wicked Red Ltd Ed,509.4900000000001,69.23982806335748
Hobbs Crossbarn Pnt Nr RRV,2735.239999999997,99.12292888375427
Hobo Znfdl Dry Creek,959.52,32.86643321660831
Hochstadter's Slow and Low,57674.65999999974,23.81056082515188
Hogue Cab Svgn Columbia,2303.8400000000006,31.016042780748666
Hogue Cellars Chard Wash,1161.7100000000007,89.796937273502
Hogue Cellars Rsl Wash,7521.829999999942,43.481307075538375
Hogue Cellars WA Svgn Bl,1514.5300000000009,23.049394861772342
Hogue Clrs Merlot Wash,632.3900000000001,36.77319375701703
Hogue Clrs Pnt Gris Columbia,411.64,32.309785249246914
Hogue Genesis Meritage,9212.499999999929,36.02388059701446
Hogue Lt Harvest Clmb Wh Rsl,4711.529999999978,32.78361806037501
Hogwash Rose,944.3700000000002,62.908605737158105
Homericon Mastiha,399.8,3.5617808904452106
Honeymaker Blueberry Mead,14218.879999999865,30.40689562047019
Honeymaker Dry Mead,11211.929999999893,43.39136972849402
Honeymaker Lavender Mead,12384.819999999878,35.76466997501723
Honeymaker Spiced Mead,792.3900000000003,79.90635924229231
Honig Bartolucci Vyds Cab Sv,14757.649999999978,21.4693396306321
Honig Cab Svgn,799.9,27.157144643080372
Honig Cab Svgn Napa,83399.58000000073,38.068728883287704
Honig Svgn Bl Napa,81443.11000000132,34.38109129182456
Honig Svgn Bl Rsv,11716.82999999993,29.97628198070593
Honoro Vera Garnacha Calatyd,11493.069999999869,42.644567552446226
Honoro Vera Jumilla Rose,215.76,31.47942157953281
Honoro Vera Merlot Jumilla,543.3600000000001,11.565076560659623
Honoro Vera Organic Jumilla,908.4300000000004,55.69499025791752
Hoopes Oakville Cab Svgn,4139.309999999999,15.693920001159583
Hopler Gruner Veltliner,71124.6600000004,30.747226067583878
Hopler Pnt Bl,2099.79,18.509946232718512
Hornitos Anejo Tequila,88961.6000000025,27.836392331074585
Hornitos Black Barrel,113048.3400000045,12.856535531617583
Hornitos Lime Shot Tequila,83757.00000000202,33.053213462756496
Hornitos Plata Tequila,924213.519999915,24.69240371099028
Hornitos Plata VAP,20719.279999999995,36.434084582089746
Hornitos Reposado Tequila,1157717.9799998824,20.648527620325062
Hornitos Reposado VAP,31846.310000000438,31.82287053037002
Hornitos Spiced Honey Liquer,4731.55999999999,75.11307053064947
House Wine Cab Svgn,21749.91000000017,18.0624195686332
House Wine Chard,22001.770000000193,2.5750655515449727
House of Stuart Scotch,119.88,27.52752752752753
Howling Moon Pnt Grigio Lodi,459.5400000000002,30.85259172215697
Howling Moon Pnt Nr N Cst,2797.9999999999986,27.308077197998532
Hpnotiq Harmonie,799.6000000000003,86.47073536768384
Hpnotiq Liqueur,234326.300000007,28.11351244383511
Hpnotiq Sparkle,4477.759999999997,59.29080611734436
Huber Gruner Veltliner Trais,475.72000000000014,17.060455730261513
Huber Hugo Gruner Veltliner,8741.399999999934,40.226508339624736
Hudson Baby Bourbon Whiskey,103979.2000000021,20.388000677060173
Hudson Bay Bourbon,3049.319999999999,70.51801713168835
Hudson Four Grain Bourbon,22669.510000000104,11.807533554982328
Hudson Manhattan Rye,48385.25999999995,57.43055436808948
Hudson Maple Cask Rye,12192.289999999957,71.9875429472231
Hugel Gentil White,16149.819999999832,38.20240720949154
Hugel Les Amours Pnt Bl,4746.219999999978,42.07811690144973
Humberto Canale Malbec Est,1163.0300000000002,23.467150460435263
Hundred Acre Ark Vy Cab Svgn,12374.669999999996,81.9384274489744
Hunt & Harvest Cab Svgn,28345.100000000308,29.233130241206535
I Lauri Bajo Montepul d'Abru,36756.56000000045,34.14938721142617
I Lauri Spumante Brut Rose,7884.929999999941,9.88784935313239
I Lauri Tavo Pnt Grigio,6754.049999999948,13.435642318312158
I Lauri Trebbiano d'Abruzzo,371.64,40.71682273167582
I'm Bananas Over You,149.70000000000002,36.99398797595192
I.W. Harper Bourbon,20591.450000000023,18.32517865424733
Ice 101 Peppermint Schnapps,162437.53000000288,25.398225397790526
Ice Box Manhattan,80009.4000000014,25.29229065584879
Ice Box Mudslide,105638.94000000581,29.64032013195456
Ice Fox Vodka,6569.399999999982,6.945839802721468
Ice Pik Vodka,109761.19000000398,19.65615101047119
If You See Kay Red Blend,17293.05999999993,42.38706163050361
Il Bastardo Sangiovese Tosc,113491.20000000564,46.05523600067908
Il Cavaliere Pnt Grigio,1091.0900000000004,24.920950609024047
Il Colle Prosecco Brut,203.88,31.018246027074753
Il Donato Pnt Grigio Daunia,609.39,30.172795746566226
Il Donato Vino Rosso Puglia,227.76,35.51106427818757
Il Poggio Sangiovese Rubico,167.88,35.09649749821301
Il Poggione Brunlo d Montlcn,14398.19999999998,20.215582503368378
Il Poggione Monalcino Rsv 07,2552.7699999999995,91.24597985717476
Il Poggione Rosso Montalcino,6783.3899999999785,13.47246730616965
Il Poggione di Montalcino,715.96,83.65970165931057
Il Tramonto Limoncello,132009.93000000642,19.089957853931434
Ilauri Bajo Montplc d'Abruzo,539.7,45.91439688715954
Ilauri Le Pinciaie 10 Red,19842.03000000003,33.966232285708955
Immersion Red,94.95,33.75460768825698
Imperial Blended Whiskey,224.82,26.98158526821457
Infamous Goose Svgn Bl,24404.220000000296,2.8792561286540033
Inglenook Cask Cab Svgn,5989.219999999993,58.53900841845845
Inglenook Rubicon 09,9132.469999999998,56.98841605830622
Inkblot Cab Franc,6481.14999999998,81.91987533076686
Inman Family Endless Crush,1259.5500000000002,88.41729188996071
Inman Family Pnt Nr RRV Sono,335.88,31.975705609146125
Inniskillin Icewn Ngra Vidal,35543.640000000174,37.62546548412074
Innocenti Vignalsole Rosso,5896.739999999987,13.511533491386576
Insomnia Cab Svgn,22593.560000000405,31.608431783217522
Insomnia Pnt Grigio,233.74000000000004,10.66997518610424
Insurrection Cab/Shiraz,24996.340000000484,43.85069974244345
Intorcia Marsala Dry,21078.42000000002,33.09612390302516
Intorcia Marsala Sweet,11246.619999999863,25.92121010579086
Intrinsic Cab Svgn,2838.58,32.86643321660831
Inver House Green Plaid 3-Y,110007.7800000041,27.857166102253707
Iris Vineyard Pnt Nr,6936.529999999956,23.877212381406338
Irish Manor Irish Cream,110493.67000000065,31.502931418080333
Irish Mist Honey Liqueur,98995.43000000264,26.160167191557733
Irishman Cream Liqueur,129.89999999999998,68.00615858352577
Irishman Founders RSV Whisky,60188.27999999933,22.589165199602903
Iron Horse Est Brut Rose,1722.39,44.52940390968364
Iron Horse Est Chard,2968.9399999999973,76.24606762009334
Iron Horse Wedding Cuvee,350.91,16.76498247413868
Ironside Cab Svgn,608.5700000000002,26.568841710896056
Irony Cab Svgn,40312.67000000044,32.54309377176043
Irony Chard Napa,594.3,43.20040383644623
Irony Pnt Nr Monterey,34276.12000000044,31.422926515603884
Islay Mist 8 Yr Old Scotch,213.86999999999998,83.74246037312385
Itami Onigoroshi Junmal Shu,3140.0699999999865,22.776880770173634
J & B Rare,345788.379999987,27.211228971294396
J & B Scotch,149.94,25.370148059223684
J Drouhin Chablis,34061.37000000023,32.40054642546733
J Drouhin Vosne Romanee 13,4664.5099999999975,48.3752848637906
J J Vincent Pouilly Fuisse,16666.089999999916,38.4698510568463
J Lohr Arroyo Seco Chard,2607.7099999999973,58.73390829501742
J Lohr Cypress Cab Svgn,2750.939999999999,34.68996052258499
J Lohr Cypress Merlot,638.2900000000002,30.965548575099117
J Lohr Est Bay Mist Rsl,1648.3500000000004,15.619255619255659
J Lohr Falcon's Perch Pnt Nr,7406.009999999993,33.065172744838264
J Lohr Falcons Perch Pnt Nr,75280.13000000075,57.060648008977125
J Lohr Fogs Ranch Pnt Nr,3406.8399999999947,65.03974357469087
J Lohr Hilltop Cab Svgn,4345.499999999991,54.7646991140259
J Lohr Los Osos Merlot,59884.230000000076,54.829176228867105
J Lohr October Night Chard,4697.650000000001,28.492757016806276
J Lohr Osos Rest Cve Merlot,1578.3300000000004,38.48434737982553
J Lohr Riverstone Chard,644244.4399999585,37.279391455483676
J Lohr S Ridge Ps Rbls Syrah,307.78,28.728312430957164
J Lohr Seven Oaks Cab Svgn,454423.4699999728,42.95804870520721
J Lohr Seven Rst Cv Cab Svgn,8228.899999999994,33.710459478180525
J Lohr Tower Road Petite Sir,834.5900000000001,34.6793036101559
J Lohr Valdiguie Monterey,782.13,26.47769552376204
J Roget Brut,23498.770000000022,28.464340899544727
J Roget Extra Dry,89706.27000000158,31.940060600053965
J Roget Spumante,50405.850000000304,23.88573945286216
J Seeds Apple Cider Whiskey,25341.399999999307,9.908805619068675
J Vineyards Brut 20,36575.890000000225,32.41728362590797
J Vineyards Chard RRV,1151.2800000000002,45.31999166145509
J Vineyards Pnt Gris,70290.35000000031,25.77607025715503
J Vineyards Pnt Nr RRV,1715.4800000000002,60.30498752535733
J W Dant Bourbon,482.79,36.02187286397813
J. Ordonez Victoria Moscatel,2413.3899999999994,33.755837224816524
JJ Prum Bernkasteler Bads 11,458.83000000000004,69.24351066843928
JJ Prum Graacher Him Rsl Aus,5826.759999999994,32.537465074930076
JM Gobillard Tradition Brut,199.95000000000002,76.66416604151038
JP Chenet Merlot/Cab,287.76,2.543786488740615
JP Chenet Pnt Noir,7773.199999999914,38.42934698708309
JP Wiser's Rye,27954.860000000397,35.18965932936261
JP Wiser's Rye w/ 2 Glasses,2005.0600000000006,82.21998344189203
JP Wiser's Spiced Vanilla,3911.9399999999946,74.44746085062651
Jaboulet Cotes du Rhone Par,78265.94000000064,38.102294839386936
Jaboulet Crozes Herm 10 Thal,335.93,90.7242580299467
Jaboulet Crozes Hermitage L,2462.8100000000004,58.756976416125354
Jaboulet Cts Rhone Parl Rose,40776.80000000017,67.05999489906046
Jack Daniels & Coke,120414.65000000126,23.638527371877895
Jack Daniels 2 Yr Rested Rye,499.90000000000003,92.4244848969794
Jack Daniels Bruins Glass Pk,138180.5000000015,8.759195400220678
Jack Daniels Equity VAP,65816.26000000015,5.204732082923168
Jack Daniels Family 4 Pk/50m,48646.330000000155,28.250743684056246
Jack Daniels Honey + Glass,51568.74999999981,46.22301296812482
Jack Daniels Master Dist VAP,27410.86000000019,26.453602696158185
Jack Daniels No 7 Black,7964746.760000233,26.525491170199533
Jack Daniels No 7 Black Trav,53116.11000000021,95.01253009680116
Jack Daniels SB-BTB Joe Bell,8298.34,22.540050178710437
Jack Daniels Sinatra Century,21599.520000000004,82.09659288724936
Jack Daniels Sinatra Select,40501.560000000056,33.209486251887725
Jack Daniels Single Barrel,332251.7999999872,20.29669035328535
Jack Daniels Tenn Fire VAP,33514.43000000044,14.04756100581272
Jack Daniels Tennesse Fire,469722.7499999492,24.780224078983
Jack Daniels Tennessee Fire,470601.2299999751,63.79768973205692
Jack Daniels Tennessee Honey,1790915.109999826,19.169590670820167
Jack Daniels Winter Jack,124092.17000000148,15.5147097516316
Jackhammer Chard Monterey,8068.419999999978,7.069785658158326
Jackson Morgan Pepmint Mocha,13741.57999999993,34.5216488933584
Jackson Morgan Salted Carmel,37433.79000000038,35.30043311136858
Jacobs Creek Two Lands Pnt G,819.78,22.476762058113152
Jacobs Crk Cab Svgn,31019.36000000073,33.198041481192995
Jacobs Crk Chard,41213.020000000404,32.507906481981685
Jacobs Crk Chard Rsv,455.05000000000007,35.49060542797497
Jacobs Crk Moscato,944.6500000000003,17.07404858942469
Jacobs Crk Moscato Rose,89.94,83.9226150767178
Jacobs Crk Rsl,2777.29999999999,29.538760666834467
Jacobs Crk Shiraz,12391.33999999983,37.600776025836375
Jacobs Crk Shirz Rsv,550.5000000000001,26.97547683923707
Jacobs Crk Shrz/Cab Svgn,30202.930000000826,37.09881789614593
Jacobs Crk Sweet Red,41.94,42.06008583690986
Jacopo Blondi Santi 10 Sasso,524.85,81.86148423359056
Jacques Bonet Brandy,351.56000000000006,32.88485607008763
Jacquin Ginger Brandy,89136.77000000265,25.171587438048743
Jacquin Peach Brandy,4459.149999999993,26.612022470650103
Jacquin Triple Sec,89692.79000000421,26.59583897435191
Jadot 12 Steel Chard,832.51,8.98848061885143
Jadot Beaujolais Villages,223331.82000000315,49.48347307265928
Jadot Beaune Bressandes 12,179.96,50.65570126694821
Jadot Beaune Bressandes 13,1099.75,97.31575358035917
Jadot Bourgogne Le Chapitre,1014.6500000000002,88.56945744838121
Jadot Bourgogne Pinot Noir,50669.17000000013,31.748951088008937
Jadot Bouzeron 13,1605.2700000000004,91.66869124820124
Jadot Burgundy Hills Wh 14,38574.90000000016,34.495073221188036
Jadot Ch d Jacques Morgon 11,8040.809999999962,94.72267097469033
Jadot Ch des Jacques Fleurie,2155.0199999999995,77.9343115145103
Jadot Chardonnay,46787.840000000135,25.22027090799695
Jadot Clos Vougeot 13,2939.79,56.42545896135438
Jadot Cote de Beaune Vlgs 13,1979.3400000000004,90.78783837036588
Jadot Echezeaux 13,1799.9,80.51891771765098
Jadot Fixin 12,209.94,78.35572068209964
Jadot Gevrey Chambertin 13,2699.7299999999996,56.98903223655698
Jadot Macon Villages Blanc,120124.34000000397,54.757462142977374
Jadot Marsannay 13,1259.5800000000002,87.30370440940631
Jadot Marsannay Clos Roy 12,349.90000000000003,93.42097742212061
Jadot Marsannay Clos Roy 13,1583.5200000000002,89.10781044761039
Jadot Mercurey 13,1919.3600000000004,93.87295765255087
Jadot Monthelie 13 Sous Roch,1224.65,84.66174008900504
Jadot Moulin-a-Vent Jacques,295.84000000000003,5.246078961600878
Jadot Pernand Croix Blanc 12,104.97,77.47927979422691
Jadot Pernand Vergelesses 13,2087.42,83.35361355165706
Jadot Pouilly Fuisse,188476.2600000009,36.592449362058176
Jadot Rully 13,1117.5700000000002,86.22905052927334
Jadot Saint Aubin 13,797.7900000000001,93.43185550082103
Jadot Santenay Clos Rous 12,139.96,83.22377822234924
Jadot Savigny 13 Clos de Gue,2279.4300000000003,95.16019355716121
Jadot Savigny Bl Clos de Gue,1119.72,97.66548780052156
Jadot Savigny Les Beaune 12,489.86000000000007,76.18707385783694
Jadot Savigny Narbantons 12,104.97,35.49585595884539
Jadot Savigny les Beaune 13,2169.3799999999997,76.02633010353188
Jadot Vosne Romanee 13,1319.78,78.64644107351225
Jagermeister Liqueur,2058034.4199998137,22.328706727991683
Jagermeister Spice,71907.50999999946,56.58840861419759
Jam Jar Sweet Shiraz,16939.609999999826,34.092343330217666
James E Pepper 1776 Rye,35727.2800000004,33.81737988450356
James E Pepper Bourbon,47536.469999999754,43.79885590999903
James L'Escargot Svgn Blanc,3252.8299999999927,58.42174352794327
James Mitchell Cab Svgn,11831.419999999902,19.43570594231226
James Oliver American Whisky,30694.15000000038,11.00333451162635
James Oliver Rye Whisky,32318.550000000476,15.605929102637282
Jameson 12 Year Old,114400.93000000124,32.08455560632326
Jameson 18 Year Old,86273.08000000016,14.193210674755283
Jameson Black Barrel,444452.14999996085,18.924991137958337
Jameson Caskmates,316023.6799999836,18.732102606990818
Jameson Gold Rsv,67632.8299999998,22.52351409810867
Jameson Irish Whiskey,5715759.689999705,25.17898657743534
Jameson Rarest Vintage Rsv,5099.829999999998,82.03861697350695
Jameson Trilogy Pack,56025.990000000034,28.150917101152505
Jamieson R Double Lariat Cab,647.88,34.63604371179848
Jamieson Ranch Cab Svgn,2274.35,25.66843273902434
Januik Cab Svgn Columbia Vly,1099.5600000000002,24.784459238240768
Jargon Pinot Nr CA,458.7,29.62720732504905
Jarhead Chard,2476.2199999999966,48.89872466905196
Jarhead Red,3469.5199999999872,49.49041942401235
Jarvis Chard Estate Napa,1919.68,11.91656942823805
Jason Stephens Syrah,13206.559999999883,98.44577240401739
Jaume Serra Cristalino Brut,156706.65000000014,34.94707682139352
Jaume Serra Cristalino Rose,8200.189999999939,33.02923468846405
Je T'Aime Cremant de Limoux,1039.35,10.855823351132903
Jean Dauvissat Chablis St Pi,7617.2499999999745,24.557025173126554
Jean Laurent Blanc de Noirs,1982.5700000000002,97.29542966957031
Jean Luc Colombo Ruchets 07,159.98,65.51443930491311
Jean-Paul & Benoit Droin 14,2660.7899999999972,5.543842242341455
Jefferson's Manhattan RTD,5758.529999999986,88.5090465795958
Jefferson's Ocean Aged Cask,30596.940000000137,18.78351233816228
Jefferson's Rsv Groth Resrve,15918.009999999973,69.69947876650406
Jefferson's Wood Experiment,12598.73999999998,20.00215894605323
Jeffersons  Ocean Bourbon,64551.92999999984,76.30868666513916
Jeffersons Bourbon,447608.23999995977,21.196182626122567
Jeffersons Reserve Bourbon,133278.4600000036,21.761806071291375
Jekel Grvlstone Montry Chard,4361.779999999987,41.98744549243638
Jekel Rsl Monterey,4659.009999999976,31.606070817619635
Jelu Malbec San Juan,27325.26000000031,41.15400914758051
Jenkins Amaretto,122931.62,32.07911657585489
Jenkins Coffee Brandy,43123.78000000048,12.180912712198005
Jenkins French Brandy,132910.91000000335,44.3070173848037
Jenkins Gin,137664.73000000676,26.268870755785052
Jenkins Melon Liqueur,47449.78999999971,40.8231732953929
Jenkins Rum,240317.98000001285,27.317624646916848
Jenkins Spiced Rum,47901.98000000064,22.390139196752358
Jenkins Vodka,520743.1299999734,28.298949567320896
Jeremiah Weed Bourbon,554.6300000000001,20.013342228152116
Jeremiah Weed Sarsaparilla,179.88,44.429619746497664
Jeremiah Weed Sweet Tea Vdka,12027.539999999888,71.05434694043808
Jermann Pinot Grigio Venezi,16667.819999999945,35.13044897293085
Jesse James America's Outlaw,47752.06000000014,25.592319996247436
Jesse James Spiced Bourbon,383.76,21.88868042526579
Jewell Towne Cab Svgn NH,4867.47999999998,11.883767370384268
Jewell Towne Cayuga Wh NH,11478.509999999862,32.93772449560016
Jewell Towne Chardonnay,8070.929999999928,31.72534020242966
Jewell Towne Marechal Foch,13592.669999999824,32.82379400073612
Jewell Towne Rsl NH,14781.47999999986,30.661476388019988
Jewell Towne Seyval NH,7940.929999999915,31.82221729696575
Jewell Towne Vyds So Hampton,24498.820000000116,50.850979761474555
Jim Beam,3387951.459999788,37.30080258508486
Jim Beam Apple,341462.0600000017,16.35057149885837
Jim Beam Black,361264.409999989,32.56862589946619
Jim Beam Bonded Bourbon,3076.2899999999954,86.50322303814009
Jim Beam Candy Cane 4/50mLs,1308.720000000001,78.64631089919924
Jim Beam Choice,82402.78000000108,29.89764422996519
Jim Beam Devils Cut,100813.28000000259,18.77141582934489
Jim Beam Devils Cut Bourbon,92008.73999999982,23.34224906375099
Jim Beam Distlrs Masterpiece,8999.549999999994,13.667683384169123
Jim Beam Honey,286414.34000000556,21.167689621164442
Jim Beam Jacob's Ghost,24702.280000000108,69.17248124464639
Jim Beam Kentucky Fire,146216.63000000766,25.28383043869239
Jim Beam Maple,195832.65000000314,47.920804172715265
Jim Beam Rye,51773.32999999982,26.387968477205813
Jim Beam Signature Craft,14404.199999999939,61.00012496355212
Jim Beam Signature Craft Ltd,4416.83999999999,96.70239356644117
Jim Beam Single Barrel,44555.38000000018,25.491085476098085
Jim Beam Traveler,550753.7699999876,35.44849970103033
Jim Beam White BBQ Sauce Pak,2052.1500000000005,97.40516044148819
Jim Beam w/2 Rocks Glasses,15708.969999999894,55.93282054775046
Jimenez Landi Bajondillo Men,371.76,31.052291801162042
Jip Jip Rocks Shiraz/CabSvgn,1019.4,45.944673337257214
Joel Gott Alakai Red,11583.719999999894,31.022158684774148
Joel Gott Cab Svgn 815,339061.2799999854,33.104552663752344
Joel Gott Chard,54505.04000000012,31.892536910347975
Joel Gott Pnt Nr,36618.65000000033,31.0807744141314
Joel Gott Rsl Columbia Vly,207.84,51.61662817551963
Joel Gott Svgn Bl,91461.57000000218,33.607087654412446
Joel Gott Znfdl,33045.570000000494,26.175944309631642
John Anthony Cab Svgn Napa,2759.5399999999995,35.072512085347554
John Anthony Svgn Bl,1605.2700000000002,28.385879011007496
John Begg Blue Cap,92272.69000000191,24.626408962393903
John Power Irish Whiskey,86015.26000000133,23.424122649866074
John Taylor Velvet Falernum,159.9,34.31519699812383
Johnnie Walker Black Label,2409134.6699998705,24.073069146360837
Johnnie Walker Black Tin,72877.5000000001,28.524661246612194
Johnnie Walker Blue Label,855688.7499999853,23.450918832542115
Johnnie Walker Collection 4,92890.71000000046,17.687355387853486
Johnnie Walker Double Black,276954.0999999927,24.289721654234892
Johnnie Walker Gold Edition,2634.69,37.4879018024891
Johnnie Walker Gold Rsv,172043.8100000003,9.82814202963812
Johnnie Walker Green Label,192003.27999999913,7.360457592182033
Johnnie Walker Odyssey,8549.91,5.253622552752021
Johnnie Walker Platinum,167302.7100000003,18.894924057117922
Johnnie Walker Red Label,2110136.829999796,24.771897524742236
Johnnie Walker Select Casks,50720.469999999965,42.08507925892634
Jolivet Sancerre,42593.1400000002,33.10519017851255
Jonathan Edwards Znfdl Lodi,176.94,32.89250593421499
Jordan Cab Svgn Alex Valley,15096.979999999969,72.14694594548044
Jordan Chard Sonoma,5978.06999999999,43.43525586016882
Jos Phelps Chard,24807.910000000098,12.793137350144109
Jos Phelps Insignia 11,13139.319999999996,77.33405580800053
Jos Phelps Insignia 2010 Red,8447.339999999998,82.94232267198905
Jos Phelps Pnt Nr,58363.32,32.20896275263282
Jose Cuervo Cinge,1885.8900000000006,45.73278399058271
Jose Cuervo Especial,2585342.939999703,28.22749311657144
Jose Cuervo Especial Silver,1006921.179999912,31.058837785344313
Jose Cuervo Gold w/Marg Mix,132660.36000000598,22.505788466129196
Jose Cuervo Golden Margarita,236196.39999999208,30.441043978653692
Jose Cuervo La Familia Rsv,8199.179999999993,47.736237038337926
Jose Cuervo Light Margaritas,104528.74000000481,25.43275657967688
Jose Cuervo Lime Margarita,324462.52999999456,28.707963794813512
Jose Cuervo Lite Wh Peach,41268.99000000012,43.769886299616026
Jose Cuervo R Rolling Stones,4199.579999999999,26.47264726472646
Jose Cuervo Silver w/Marg Mx,37477.80000000047,35.43036144064043
Jose Cuervo Strawberry Marg,86715.82000000353,31.268504409000702
Jose Cuervo Tradicional,86907.88000000163,32.010195628682396
Jose Cuervo Tradicional Slvr,66976.48999999916,29.51228110042682
Jose Cuervo Tropina,350.82,28.578758337609028
Jose Maria de Fonseca Periq,3346.6499999999896,35.792508926837094
Josef Weinberg Radiance Mosl,359.64000000000004,31.531531531531538
Joseph Carr Cab Svgn Napa,194304.61000000444,37.99157930427033
Joseph Carr Chard Napa,17680.1099999999,49.353256286301075
Joseph Carr Merlot Napa Vly,10321.189999999942,48.492761009146925
Joseph Drouhin Cote de Beaun,1689.3500000000004,96.96332909107053
Joseph Drouhin Cote de Nuits,1619.4300000000003,26.492654822993284
Joseph Mellot Reuilly Svgn B,15.99,31.0193871169481
Joseph Mellot Sancerre White,1699.3200000000004,73.35463597203588
Joseph Phelps Cab Svgn Napa,49708.10000000005,34.212935115202505
Joseph Phelps Insignia 08,6239.609999999999,62.64349855199283
Joseph Phelps Insignia 09,2559.8399999999992,83.6599162447653
Josh Cellars Cab Svgn Paso R,1580.0700000000002,24.12994361009322
Josh Cellars Cab Svgn Sonoma,1095045.0399999167,38.31731341387844
Josh Cellars Chard,312371.369999992,32.191480928612506
Josh Cellars Craftsman Cab S,3189.7199999999993,32.13949813776755
Josh Cellars Legacy Red,156988.39000000033,29.05393831989704
Josh Cellars Merlot,89948.31000000106,33.73967782162998
Josh Cellars Pnt Nr,165773.6799999991,36.426240884559576
Josh Cellars Svgn Bl,63200.150000000016,36.242050058425775
